,Student ID,Age,Gender,Home Region,Home City,Program ID,Program Main Category Code,Program Sub Category Code,Program Skill Level,Program Presentation Method,Program Start Date,Program End Date,Program Days,Completed Degree,Level of Education,Education Speaciality,Employment Status,GPA,PCRF,GRST,CAUF,INFA,ABIR,SERU,TOSL,APMR,DTFH,QWLM,N/A,Total Regestration,Y
3411,781f94ee-3017-4d62-a396-6cfa0d050f36,24,ذكر,منطقة الرياض,الرياض,013916fa-85bd-46bc-80c8-f37c036fd142,PCRF,PCRF,متقدم,حضوري,2023-07-16,2023-08-24,40,نعم,البكالوريوس,غير متخصص,غير موظف,4.26,6,0,0,1,0,0,0,0,0,0,3,10,0
3412,83a71445-923e-4a58-8250-80f1999faf5e,23,أنثى,منطقة المدينة المنورة,العلا,580f44fe-6cce-41f2-b890-17bae1553aae,CAUF,SWPS,مبتدئ,عن بعد,2023-03-19,2023-03-23,5,لا,البكالوريوس,علوم الحاسبات,طالب,4.0,1,0,1,1,0,1,0,3,0,0,1,8,1
3413,6e61d897-a420-40bc-932b-26c8d314feed,20,أنثى,منطقة الرياض,الرياض,b0501cb8-fcdf-4479-9578-240aeee4a75f,CAUF,SWPS,متقدم,حضوري,2023-08-27,2023-09-07,12,لا,البكالوريوس,نظم المعلومات,طالب,5.0,1,0,7,1,0,1,0,4,0,0,4,18,0
3414,94208b4c-69d8-40cf-8e4d-d44bc41dbfc6,23,أنثى,منطقة مكة المكرمة,جدة,621097d4-b367-4606-8c17-1810a0f75f52,PCRF,PCRF,مبتدئ,حضوري,2023-07-16,2023-08-03,19,نعم,البكالوريوس,علوم الحاسبات,موظف,5.0,1,0,0,0,0,0,0,0,0,0,1,2,0
3415,c68b2441-e8cd-46da-81d8-9aec6d1639a1,38,أنثى,منطقة الرياض,الرياض,d0f06377-196d-486c-bad8-15c04f8cdad3,PCRF,PCRF,مبتدئ,عن بعد,2023-08-06,2023-08-10,5,نعم,الماجستير,علوم حاسب,موظف,4.52,9,0,0,0,0,0,0,0,0,0,0,9,0
3416,6585a183-17db-499c-8335-fa4572b42739,26,ذكر,منطقة الرياض,الرياض,07ee262e-e05a-49aa-927b-079ada03da59,CAUF,SWPS,متوسط,حضوري,2023-11-12,2023-11-16,5,لا,البكالوريوس,رياضيات تطبيقية,موظف,3.29,0,1,0,0,0,0,0,0,0,0,6,7,0
3417,6585a183-17db-499c-8335-fa4572b42739,26,ذكر,منطقة الرياض,الرياض,eaa49c92-77da-4177-9970-0146981a1b50,APMR,SRTA,متوسط,حضوري,2023-03-05,2023-03-16,12,لا,البكالوريوس,رياضيات تطبيقية,موظف,3.29,0,1,0,0,0,0,0,0,0,0,6,7,0
3418,6585a183-17db-499c-8335-fa4572b42739,26,ذكر,منطقة الرياض,الرياض,154bd70a-8c72-44f4-8528-751c041f7d35,APMR,QTDY,مبتدئ,حضوري,2023-01-29,2023-02-16,19,لا,البكالوريوس,رياضيات تطبيقية,موظف,3.29,0,1,0,0,0,0,0,0,0,0,6,7,0
3419,c88bbc48-5ada-44d4-8455-f4cf59fae406,23,أنثى,منطقة الرياض,الرياض,eaa49c92-77da-4177-9970-0146981a1b50,APMR,SRTA,متوسط,حضوري,2023-03-05,2023-03-16,12,نعم,البكالوريوس,نظم المعلومات الحاسوبية,موظف - طالب,5.0,0,0,3,0,0,0,0,1,0,0,24,28,0
3420,f119ffda-9e40-493d-9701-48dd91abaa99,24,ذكر,منطقة القصيم,عنيزة,aab6e8f7-5f67-4691-b6a9-6b1004cb98cd,APMR,SRTA,متوسط,حضوري,2023-03-12,2023-03-16,5,نعم,البكالوريوس,تقنية معلومات,موظف,3.43,2,0,1,0,0,0,0,6,0,0,0,9,0
3421,abb97ec0-fccd-488f-ae06-7fcb824fe873,23,ذكر,منطقة الرياض,الرياض,1465111d-94bb-4c7f-abca-4fbd19944f52,CAUF,SWPS,متوسط,حضوري,2023-04-30,2023-06-22,54,نعم,البكالوريوس,علوم الحاسب,طالب,4.21,0,0,0,0,0,0,0,0,0,0,0,1,0
3422,16509e80-1e70-403b-936b-dab19c95623a,31,ذكر,منطقة المدينة المنورة,المدينة المنورة,c10c336c-d4fd-4ec7-8989-11933a63c4dd,CAUF,SWPS,مبتدئ,حضوري,2023-12-31,2024-01-25,26,لا,البكالوريوس,تقنية المعلومات,موظف,2.5,1,0,2,1,0,0,0,1,0,0,6,11,0
3423,8525c177-7391-4692-b758-6a1428d65473,19,أنثى,منطقة الرياض,الرياض,83376397-e2bf-46b0-a105-32158e2d1de3,CAUF,SWPS,مبتدئ,حضوري,2023-01-01,2023-01-20,20,نعم,البكالوريوس,نظم المعلومات,طالب,3.0,0,0,2,1,0,0,0,0,0,0,0,3,0
3424,2c5164ec-a367-4b31-97d3-ba36cbf4cc26,21,أنثى,منطقة الرياض,الرياض,d0f06377-196d-486c-bad8-15c04f8cdad3,PCRF,PCRF,مبتدئ,حضوري,2023-06-04,2023-06-08,5,نعم,ثانوي,حاليا طالبة هندسة برمجيات في السنة الرابعة,طالب,4.95,7,1,2,1,1,0,0,2,0,0,0,14,0
3425,78aa9974-7bd7-41ee-9d59-c49afaafa027,29,أنثى,منطقة مكة المكرمة,جدة,899795e1-7bf3-46d0-a58e-824d4033f6da,PCRF,PCRF,متوسط,عن بعد,2023-05-14,2023-11-02,173,لا,الماجستير,الامن السيبراني,خريج,5.0,5,0,0,0,0,0,0,0,0,0,0,5,1
3426,31ba242e-f15a-4fd0-afe9-825e28bc54cc,28,ذكر,منطقة الرياض,الرياض,3488740a-30b9-45d0-a727-6633335e4216,PCRF,PCRF,متقدم,حضوري,2023-05-28,2023-06-01,5,لا,البكالوريوس,نظم المعلومات,موظف,3.0,1,0,1,0,0,0,0,1,0,0,1,4,1
3427,80733c77-d07d-4e5a-8f40-15c7e160e485,43,أنثى,منطقة الرياض,الرياض,ab263106-20a8-42aa-9626-278e62ae3a49,CAUF,SWPS,متقدم,حضوري,2023-10-15,2023-10-19,5,نعم,الماجستير,غير متخصص,موظف,4.0,0,0,2,0,1,0,0,3,0,0,5,11,0
3428,e3a220a2-2e2f-4ea8-a3ec-62eb4ff2856f,23,أنثى,منطقة الرياض,الرياض,6e2c05b7-03d7-4e8a-b2e5-6c31a0333165,CAUF,SWPS,مبتدئ,حضوري,2022-11-06,2022-12-29,54,نعم,البكالوريوس,علوم الحاسبات,موظف - طالب,4.64,1,0,3,3,0,0,0,0,0,0,1,8,0
3429,b4c66fff-96d1-4b52-99b0-ce3bb9d92722,34,أنثى,منطقة الرياض,الرياض,549a26f0-c3f0-44b9-bb42-29dfe506cfbd,APMR,KLTM,متوسط,حضوري,2023-09-03,2023-09-28,26,نعم,البكالوريوس,اللغة العربية,غير موظف,3.27,4,0,6,0,1,1,0,1,0,0,0,13,0
3430,b71dd97d-a0f0-4b71-ba11-90fd703130a4,37,ذكر,منطقة الرياض,الرياض,ab263106-20a8-42aa-9626-278e62ae3a49,CAUF,SWPS,متقدم,حضوري,2023-09-03,2023-09-14,12,نعم,الماجستير,EMBA,موظف,4.75,0,0,1,0,0,0,0,0,0,0,0,1,0
3431,a7ba9195-10df-4e7a-b657-6a067e4a84af,31,أنثى,منطقة الرياض,الرياض,0121066e-b5f6-40f0-b381-670545d2aa55,CAUF,CRDP,مبتدئ,حضوري,2023-02-26,2023-03-02,5,نعم,البكالوريوس,اللغة الانجليزية,موظف,4.63,0,0,0,0,0,0,0,0,0,0,0,1,0
3432,a7ba9195-10df-4e7a-b657-6a067e4a84af,31,أنثى,منطقة الرياض,الرياض,e5fda958-eb5d-4eb7-8581-fe5da1edcd3c,CAUF,CRDP,مبتدئ,حضوري,2023-02-26,2023-03-02,5,نعم,البكالوريوس,اللغة الانجليزية,موظف,4.63,0,0,0,0,0,0,0,0,0,0,0,1,0
3433,2cb93812-6570-4f34-97ed-7351ab726a57,22,أنثى,منطقة الرياض,الرياض,a5a9e969-2d2d-4a17-a8e9-b1589d970847,CAUF,SWPS,مبتدئ,حضوري,2022-12-11,2022-12-22,12,نعم,البكالوريوس,حاسب -نظم معلومات,طالب,3.9,2,0,1,1,0,0,0,0,0,0,0,4,0
3434,415466de-6424-40c1-9b57-236dd3127506,27,ذكر,المنطقة الشرقية,الخبر,1465111d-94bb-4c7f-abca-4fbd19944f52,CAUF,SWPS,متوسط,حضوري,2023-04-30,2023-06-22,54,نعم,البكالوريوس,علوم الحاسب الالي,غير موظف,3.0875000000000004,2,0,4,0,0,0,0,1,0,0,0,7,0
3435,d5d17cff-866c-4a16-aa1b-0a888f854a40,31,أنثى,منطقة الرياض,الرياض,bfe7c8aa-789e-4239-8043-8e7554fa564a,TOSL,TOSL,متوسط,حضوري,2023-01-15,2023-03-09,54,نعم,البكالوريوس,شبكات الحاسب الآلي,موظف,4.0,0,2,0,1,0,0,0,0,0,0,0,3,0
3436,22570e9c-82a2-47cf-9d8e-b1dae1c56b2d,41,ذكر,منطقة الرياض,الرياض,c49987af-b421-4b88-b36a-a0ec91d95aa3,GRST,INFA,متوسط,حضوري,2023-07-23,2023-07-27,5,نعم,الماجستير,العلوم في الاعمال الالكترونية ebusiness,موظف,4.89,0,2,4,0,0,0,0,3,0,0,0,9,0
3437,896ef0f6-744a-415d-b799-6eebddf944b8,19,أنثى,منطقة الرياض,الرياض,4957a013-46a7-419c-93d5-ebf3741ab2a1,PCRF,PCRF,مبتدئ,عن بعد,2023-07-16,2023-08-03,19,لا,البكالوريوس,تحضيري علمي,طالب,4.88,1,0,1,0,0,0,0,0,0,0,0,2,0
3438,292106c8-6db3-496e-ad1d-90bef58c2581,29,أنثى,منطقة الرياض,الرياض,1fb68d0e-0fc7-4178-9911-2ee82feed9c7,PCRF,PCRF,متقدم,حضوري,2024-01-07,2024-01-11,5,نعم,البكالوريوس,تقنية معلومات,موظف,4.39,0,0,1,0,0,0,0,0,0,0,0,1,0
3439,677ea2e8-986d-4b09-886b-9b5cef15d855,24,ذكر,منطقة مكة المكرمة,القنفذة,e006900d-05a9-4c2b-a36f-0ffb9fce44cd,APMR,SRTA,متوسط,عن بعد,2023-07-23,2023-09-14,54,لا,البكالوريوس,علوم الحاسبات,عمل حر,3.5375,0,0,0,0,0,0,0,0,0,0,2,2,0
3440,6b2cd2f8-2264-44ab-8255-bf41fdcc24dc,28,أنثى,منطقة الرياض,الرياض,f02dbb17-623e-4a07-8125-4ea43c793ba3,CAUF,SWPS,مبتدئ,حضوري,2022-06-12,2022-06-16,5,لا,الدبلوم,ادارة مكتبية,طالب,4.72,0,0,1,0,0,0,0,0,0,0,0,1,1
3441,f3f611b9-0ffc-4541-b770-627af5368ade,23,أنثى,المنطقة الشرقية,الخبر,6f905d3e-9eb9-4c40-ba6e-758c9a66fa72,PCRF,PCRF,مبتدئ,حضوري,2023-10-29,2023-11-09,12,نعم,البكالوريوس,علوم الحاسبات,موظف - طالب,4.0,5,0,0,1,0,0,0,1,0,0,3,10,0
3442,96330722-e0fe-4253-af02-4aced7839900,23,ذكر,منطقة الرياض,الرياض,268677b0-7229-4252-9e62-04ae0f7dfeca,DTFH,DTFH,مبتدئ,حضوري,2022-08-14,2022-08-18,5,نعم,البكالوريوس,هندسة حاسب,طالب,3.93,1,0,3,1,0,1,0,0,0,0,0,6,0
3443,448bdece-b81d-4799-8dff-aaaec45a3293,24,أنثى,منطقة الرياض,الرياض,c1ade348-9775-4501-b050-252d5c5e6468,CAUF,SWPS,مبتدئ,عن بعد,2022-12-18,2022-12-22,5,نعم,البكالوريوس,علوم حاسب,موظف,3.75,0,0,1,0,0,0,0,0,0,0,0,1,0
3444,448bdece-b81d-4799-8dff-aaaec45a3293,24,أنثى,منطقة الرياض,الرياض,aee3a7b8-28ea-4b9d-963f-2f1413b81c04,PCRF,PCRF,متوسط,عن بعد,2023-07-23,2023-08-03,12,نعم,البكالوريوس,علوم حاسب,موظف,3.75,0,0,1,0,0,0,0,0,0,0,0,1,0
3445,448bdece-b81d-4799-8dff-aaaec45a3293,24,أنثى,منطقة الرياض,الرياض,c1ade348-9775-4501-b050-252d5c5e6468,CAUF,SWPS,مبتدئ,حضوري,2022-12-18,2022-12-22,5,نعم,البكالوريوس,علوم حاسب,موظف,3.75,0,0,1,0,0,0,0,0,0,0,0,1,0
3446,448bdece-b81d-4799-8dff-aaaec45a3293,24,أنثى,منطقة الرياض,الرياض,0d6336e2-4a79-4c32-8f15-073f9a4f6976,PCRF,PCRF,مبتدئ,حضوري,2023-07-16,2023-07-27,12,نعم,البكالوريوس,علوم حاسب,موظف,3.75,0,0,1,0,0,0,0,0,0,0,0,1,0
3447,6d584b8f-2d52-4995-8b0c-cf4a8289ccfe,30,أنثى,منطقة الرياض,الرياض,531f48de-b31b-487a-8326-30d8e7dd5254,CAUF,ERST,متوسط,حضوري,2023-02-05,2023-03-02,26,نعم,البكالوريوس,اللغة الفرنسية والترجمة,موظف,3.76,0,0,5,0,0,0,0,1,0,0,0,6,0
3448,6f42ecca-e9bf-4eb3-91ab-cef3041ec51b,27,أنثى,منطقة الرياض,الرياض,6a7a8fb3-0175-44e2-b652-a9f94fb612ad,GRST,INFA,متوسط,حضوري,2023-02-05,2023-02-09,5,نعم,البكالوريوس,تقنية المعلومات,موظف,3.0,0,1,1,0,0,0,0,2,0,0,1,5,0
3449,6f42ecca-e9bf-4eb3-91ab-cef3041ec51b,27,أنثى,منطقة الرياض,الرياض,3218820e-5fc3-4dcb-8c23-17ac8de5e4b0,GRST,INFA,متوسط,حضوري,2023-02-05,2023-02-09,5,نعم,البكالوريوس,تقنية المعلومات,موظف,3.0,0,1,1,0,0,0,0,2,0,0,1,5,0
3450,3c8408cf-0e11-494e-8ecd-aed5cee5347c,31,أنثى,منطقة الرياض,الرياض,cbbba769-bb8f-43f2-a24d-8ac13a74caff,CAUF,CRDP,مبتدئ,حضوري,2023-07-23,2023-07-27,5,لا,البكالوريوس,الإعلام (عام),غير موظف,4.0,1,0,2,0,0,0,0,2,0,0,1,6,1
3451,ab7be887-c367-4156-a14a-db73096d1161,25,أنثى,المنطقة الشرقية,حفر الباطن,1c8a5fbd-9986-486f-9d9b-b50568f2589b,PCRF,PCRF,متقدم,حضوري,2023-02-26,2023-03-16,19,نعم,البكالوريوس,هندسه حاسب الالي,موظف,3.875,2,0,0,0,0,0,0,0,0,0,0,2,0
3452,f81d6f1c-f31f-4fed-83a0-26157a98a4ef,23,ذكر,منطقة الرياض,الحريملاء,a8841902-da19-4b48-8243-386ae61246ec,APMR,SRTA,متقدم,عن بعد,2023-09-03,2023-09-07,5,نعم,البكالوريوس,علوم الحاسبات,طالب,4.42,3,0,2,0,0,0,0,6,0,0,2,13,0
3453,d0a0272d-c391-4a04-9b14-60a4d92cfa76,20,أنثى,منطقة الرياض,الرياض,4ad7a7dc-abcf-43fa-b2e3-07095e083661,PCRF,PCRF,متقدم,حضوري,2023-11-12,2023-11-16,5,نعم,الدبلوم,علوم حاسب آلي وبرمجه,خريج,4.36,16,1,16,7,0,1,0,10,0,0,0,51,1
3454,d0a0272d-c391-4a04-9b14-60a4d92cfa76,20,أنثى,منطقة الرياض,الرياض,642f04b2-67f8-4403-98f1-c5c5755eb358,CAUF,SWPS,متوسط,حضوري,2023-06-04,2023-06-08,5,نعم,الدبلوم,علوم حاسب آلي وبرمجه,خريج,4.36,16,1,16,7,0,1,0,10,0,0,0,51,0
3455,6d62b658-2e5f-42c4-99d2-2cbbf683909a,26,أنثى,المنطقة الشرقية,الأحساء,5ab61376-f20b-4e5a-bce4-22b8890bbc2e,APMR,SRTA,مبتدئ,عن بعد,2023-09-10,2023-09-14,5,نعم,البكالوريوس,علوم الحاسبات,موظف,4.0,6,1,3,1,0,0,0,1,0,0,15,27,0
3456,6d62b658-2e5f-42c4-99d2-2cbbf683909a,26,أنثى,المنطقة الشرقية,الأحساء,07ee262e-e05a-49aa-927b-079ada03da59,CAUF,SWPS,متوسط,حضوري,2023-11-12,2023-11-16,5,نعم,البكالوريوس,علوم الحاسبات,موظف,4.0,6,1,3,1,0,0,0,1,0,0,15,27,0
3457,1164f427-61bd-4536-909b-8a2aa3410a55,28,أنثى,منطقة الرياض,الرياض,3c11e482-907a-4b68-9017-6a8e22688a9c,TOSL,TOSL,مبتدئ,حضوري,2023-08-13,2023-08-17,5,نعم,البكالوريوس,نظم معلومات,موظف,4.83,0,0,0,1,0,0,0,0,0,0,0,1,0
3458,ef99601a-f2e0-4407-82e3-7561454a123f,27,ذكر,منطقة الرياض,الرياض,642f04b2-67f8-4403-98f1-c5c5755eb358,CAUF,SWPS,متوسط,حضوري,2023-08-13,2023-08-17,5,نعم,البكالوريوس,نظم المعلومات,موظف,4.22,0,1,5,0,0,0,0,6,0,0,0,12,0
3459,ef99601a-f2e0-4407-82e3-7561454a123f,27,ذكر,منطقة الرياض,الرياض,74e75422-7dc1-4e2c-b7bf-60adf28a9d25,CAUF,SWPS,مبتدئ,حضوري,2022-09-12,2022-09-20,9,نعم,البكالوريوس,نظم المعلومات,موظف,4.22,0,1,5,0,0,0,0,6,0,0,0,12,0
3460,90afd2d7-d09c-453f-a074-c12dbf1cf6a7,29,ذكر,منطقة الرياض,الرياض,06a5100e-185f-4b2c-acfd-bd9a3d0ff042,PCRF,PCRF,مبتدئ,حضوري,2022-08-03,2022-08-27,25,نعم,البكالوريوس,هندسة الحاسب الالي,موظف,2.625,0,0,0,0,0,0,0,0,0,0,0,1,0
3461,384bd61b-1b88-4000-9c89-1cf4e2c9dd62,31,أنثى,منطقة الرياض,الرياض,321e4dc8-c3c4-4173-bca5-59a0bd9f327c,PCRF,PCRF,متوسط,حضوري,2023-02-19,2023-03-02,12,نعم,البكالوريوس,نظم المعلومات الحاسوبية,غير موظف,4.57,1,1,4,1,0,0,0,10,0,0,1,18,0
3462,384bd61b-1b88-4000-9c89-1cf4e2c9dd62,31,أنثى,منطقة الرياض,الرياض,786daedd-7fb3-4c4f-9c24-e19768b39ece,APMR,SRTA,متوسط,حضوري,2023-01-08,2023-03-07,59,نعم,البكالوريوس,نظم المعلومات الحاسوبية,غير موظف,4.57,1,1,4,1,0,0,0,10,0,0,1,18,0
3463,384bd61b-1b88-4000-9c89-1cf4e2c9dd62,31,أنثى,منطقة الرياض,الرياض,5542d077-6fd7-4fc7-a3b2-bab9367991b9,PCRF,PCRF,مبتدئ,حضوري,2023-02-19,2023-03-02,12,نعم,البكالوريوس,نظم المعلومات الحاسوبية,غير موظف,4.57,1,1,4,1,0,0,0,10,0,0,1,18,0
3464,cbc192ba-6e87-43b2-845b-f2ecb49d782a,30,ذكر,منطقة الرياض,الرياض,e0189c33-e562-4d49-8b09-c1cc3f9781c9,INFA,INFA,متوسط,حضوري,2023-01-22,2023-02-02,12,نعم,البكالوريوس,علوم حاسب,موظف,4.5875,0,0,0,0,0,0,0,0,0,0,0,1,0
3465,bf7d6f04-20ef-40e4-85b3-5c9f1a98145e,31,أنثى,منطقة الرياض,الرياض,ee2e00ae-4645-4821-bf20-eea765a5c51d,APMR,SRTA,متوسط,عن بعد,2023-04-02,2023-04-06,5,نعم,البكالوريوس,علوم حاسب,خريج,4.45,1,1,14,2,0,1,0,5,0,0,0,24,1
3466,bf7d6f04-20ef-40e4-85b3-5c9f1a98145e,31,أنثى,منطقة الرياض,الرياض,bfe7c8aa-789e-4239-8043-8e7554fa564a,TOSL,TOSL,متوسط,حضوري,2023-05-14,2023-06-22,40,نعم,البكالوريوس,علوم حاسب,خريج,4.45,1,1,14,2,0,1,0,5,0,0,0,24,1
3467,6627e5c6-c501-48ad-b814-454e8fdb4acf,24,ذكر,منطقة الرياض,الرياض,aa87165d-cbde-4453-baca-1c8c03775e39,CAUF,CRDP,مبتدئ,حضوري,2023-11-26,2024-01-11,47,نعم,البكالوريوس,الهندسة الميكانيكية,غير موظف,3.4,0,0,3,0,0,0,0,1,0,0,2,6,0
3468,554de474-066a-4eb5-96d9-9a21bb2077c4,41,ذكر,منطقة الرياض,الرياض,46e7d55e-f11d-47c3-8310-a907c1584671,ABIR,INFA,مبتدئ,حضوري,2022-06-05,2022-06-09,5,نعم,الماجستير,هندسة علوم الحاسب الالي,موظف,4.6,0,0,1,0,0,0,0,3,0,0,0,4,0
3469,8472f02f-5d22-4d5e-b032-713d9d4c3ca3,35,ذكر,منطقة الرياض,الرياض,ab263106-20a8-42aa-9626-278e62ae3a49,CAUF,SWPS,متقدم,حضوري,2023-09-03,2023-09-14,12,نعم,البكالوريوس,Information system,موظف,3.4,0,1,2,0,0,0,0,1,0,0,0,4,0
3470,da71c5ec-fc29-4d5f-9754-6c77483946b1,23,أنثى,منطقة الرياض,الرياض,83376397-e2bf-46b0-a105-32158e2d1de3,CAUF,SWPS,مبتدئ,حضوري,2023-01-01,2023-01-20,20,نعم,البكالوريوس,تقنية المعلومات,موظف,4.18,1,0,3,1,0,0,0,0,0,0,0,5,0
3471,1f35fa82-e382-44ec-9ed3-78d87aa54579,25,أنثى,منطقة الرياض,الرياض,aee3a7b8-28ea-4b9d-963f-2f1413b81c04,PCRF,PCRF,متوسط,حضوري,2023-10-01,2023-10-12,12,نعم,البكالوريوس,علوم الحاسبات,موظف,3.89,4,0,0,0,0,0,0,1,0,0,2,7,0
3472,939dbce1-1eca-4860-99bb-1bb191943855,26,أنثى,منطقة الرياض,الرياض,a09d8831-8bc0-43f9-8a83-1c164106155f,PCRF,PCRF,متوسط,حضوري,2023-05-14,2023-05-18,5,نعم,الماجستير,Cybersecurity,موظف,4.0625,2,0,0,0,0,0,0,1,0,0,0,3,0
3473,4278956e-ba68-42fd-a032-9fb130698bf5,23,أنثى,منطقة الرياض,الرياض,bf2c98d8-e59c-4875-a23a-7c7993b80c30,PCRF,PCRF,مبتدئ,حضوري,2023-05-07,2023-05-18,12,نعم,البكالوريوس,Computer information systems,موظف,4.28,3,0,0,0,0,0,0,0,0,0,0,3,1
3474,605eba0a-6e5b-4dab-8526-5b0b9403f3ec,42,أنثى,منطقة الرياض,الرياض,ee8edc03-54db-45ad-9417-9e7df440c8d6,CAUF,SWPS,مبتدئ,حضوري,2023-07-23,2023-07-27,5,نعم,الماجستير,ادارة نظم المعلومات,موظف,4.8,0,0,1,0,0,0,0,0,0,0,0,1,0
3475,fc34aa6b-13c9-4125-9120-5bd64c08acf4,19,أنثى,منطقة الرياض,الرياض,4ad7a7dc-abcf-43fa-b2e3-07095e083661,PCRF,PCRF,متقدم,حضوري,2023-11-12,2023-11-16,5,لا,ثانوي,تقنية معلومات,طالب,4.55,1,0,0,0,0,1,0,0,0,0,0,2,1
3476,fc34aa6b-13c9-4125-9120-5bd64c08acf4,19,أنثى,منطقة الرياض,الرياض,3ec67853-6b57-48cc-9bc6-956e286a7c65,CAUF,ERST,متوسط,حضوري,2023-04-02,2023-04-06,5,لا,ثانوي,تقنية معلومات,طالب,4.55,1,0,0,0,0,1,0,0,0,0,0,2,1
3477,bfdf16f8-66bd-4ea9-a60c-ea5045d0a833,22,ذكر,منطقة الرياض,الرياض,e006900d-05a9-4c2b-a36f-0ffb9fce44cd,APMR,SRTA,متوسط,حضوري,2022-10-23,2022-12-05,44,نعم,البكالوريوس,علوم الحاسب,طالب,4.6,0,0,0,0,0,0,0,2,0,0,0,2,0
3478,3cfba716-2467-41dc-8dd9-f84869edffb2,34,أنثى,منطقة مكة المكرمة,جدة,e0189c33-e562-4d49-8b09-c1cc3f9781c9,INFA,INFA,متوسط,عن بعد,2023-02-19,2023-03-02,12,نعم,البكالوريوس,تقنية المعلومات,موظف,4.65,1,0,0,1,0,0,0,0,0,0,0,2,0
3479,5160c7cf-6543-4e6e-a5e5-e9b3e6b24793,39,أنثى,منطقة الرياض,الرياض,5542d077-6fd7-4fc7-a3b2-bab9367991b9,PCRF,PCRF,مبتدئ,حضوري,2023-02-19,2023-03-02,12,نعم,الماجستير,علوم الحاسبات,موظف,4.54,2,0,1,0,0,0,0,0,0,0,2,5,0
3480,5160c7cf-6543-4e6e-a5e5-e9b3e6b24793,39,أنثى,منطقة الرياض,الرياض,321e4dc8-c3c4-4173-bca5-59a0bd9f327c,PCRF,PCRF,متوسط,حضوري,2023-02-19,2023-03-02,12,نعم,الماجستير,علوم الحاسبات,موظف,4.54,2,0,1,0,0,0,0,0,0,0,2,5,0
3481,0a5e2410-a062-483f-811c-44979ebbe820,27,ذكر,منطقة الرياض,الرياض,4ad7a7dc-abcf-43fa-b2e3-07095e083661,PCRF,PCRF,متقدم,حضوري,2023-03-19,2023-03-23,5,نعم,البكالوريوس,نظم المعلومات,موظف,3.75,5,0,1,0,1,0,0,0,0,0,6,13,0
3482,3b00eb33-bd8c-499d-a740-512df506da04,37,ذكر,منطقة الرياض,الرياض,6ce6bec8-883d-48bd-8351-fd5f6f761bdd,CAUF,CRDP,مبتدئ,حضوري,2022-10-02,2022-10-06,5,نعم,البكالوريوس,هندسة كهربائية,موظف,3.99,0,0,1,0,0,0,0,0,0,0,0,1,0
3483,8c9e147e-f988-402e-9a2c-ff5d0a6b241a,25,أنثى,منطقة حائل,حائل,daf89fda-a75f-487c-a30c-0b65de513e32,CAUF,SWPS,مبتدئ,عن بعد,2023-07-16,2023-07-20,5,لا,البكالوريوس,علوم الحاسبات,عمل حر,4.0,2,0,0,0,0,0,0,0,0,0,5,7,0
3484,8f08671c-9a6c-46ee-901a-799cbd4b3c00,24,ذكر,منطقة الرياض,الرياض,96dd2655-a3f3-4507-913e-ebfd2dd0f7a6,PCRF,PCRF,مبتدئ,حضوري,2023-10-01,2023-10-12,12,نعم,البكالوريوس,علوم الحاسبات,موظف - طالب,4.61,4,0,0,0,0,0,0,0,0,0,4,8,0
3485,d2f7594c-60b8-40c0-bbbd-505e73ab0237,21,ذكر,منطقة الباحة,بلجرشي,c10c336c-d4fd-4ec7-8989-11933a63c4dd,CAUF,SWPS,مبتدئ,حضوري,2023-12-31,2024-01-25,26,لا,البكالوريوس,علوم الحاسبات,عمل حر,4.5625,0,0,0,0,0,0,0,2,0,0,5,7,0
3486,b63140be-996e-4357-8dad-e3ca7fc52fb4,21,أنثى,منطقة الباحة,بلجرشي,d32da0e9-1aed-48c3-992d-a22f9ccc741e,CAUF,SWPS,متوسط,حضوري,2023-04-30,2023-06-22,54,لا,البكالوريوس,علوم الحاسبات,عمل حر,5.0,0,0,0,0,0,0,0,0,0,0,3,3,0
3487,9272c148-ca07-41d7-b79b-de200da48557,22,أنثى,منطقة مكة المكرمة,العاصمة المقدسة,f525fd4a-d0bd-4278-b69b-1824604d6092,SERU,ERST,متوسط,عن بعد,2023-11-12,2023-11-16,5,لا,البكالوريوس,علوم الحاسبات,طالب,4.6875,1,0,6,0,0,0,0,3,0,0,10,20,1
3488,1cd137c2-2dce-432a-a854-644809e07e65,19,أنثى,منطقة مكة المكرمة,الطائف,b73a41c2-ca0b-4514-a3fc-98e2141a6cea,PCRF,PCRF,مبتدئ,عن بعد,2023-01-08,2023-01-12,5,لا,البكالوريوس,تقنية المعلومات,طالب,3.75,1,0,0,0,0,0,0,0,0,0,0,1,1
3489,d30a4d47-0d3d-401e-a8a3-09cce54323f2,20,أنثى,منطقة الرياض,الرياض,f02dbb17-623e-4a07-8125-4ea43c793ba3,CAUF,SWPS,مبتدئ,حضوري,2022-06-12,2022-06-16,5,نعم,البكالوريوس,علوم الحاسبات,طالب,4.0,7,1,22,3,0,1,0,12,0,0,2,48,0
3490,d30a4d47-0d3d-401e-a8a3-09cce54323f2,20,أنثى,منطقة الرياض,الرياض,cc4d0bc1-8511-4b36-9291-29e8e4e205dd,CAUF,SWPS,مبتدئ,حضوري,2023-03-26,2023-04-06,12,نعم,البكالوريوس,علوم الحاسبات,طالب,4.0,7,1,22,3,0,1,0,12,0,0,2,48,0
